iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,comments,paper,"TP,TN,FP,FN",Human Notes,Random #
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-39t04,,,0.9125424228
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-kkrjl,,,0.0008224642
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-bjkc2,,,0.7131265358
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-f1qhq,,,0.3818601763
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-w5l6k,,,0.1484676222
Pt[H-AHP],CH2Cl2,585,627,0.11,"7.12 x 10^4 (383 nm), 0.46 x 10^4 (585 nm)",null,chemrxiv_10.26434_SLASH_chemrxiv-2023-6sc5t,,,0.881106982
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-n3wlw,,,0.8050877198
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-8s33h,,,0.8662359978
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-szh2c,,,0.1946466425
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-l567g,,,0.2267853494
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-j168d,,,0.1712668494
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xc26f,,,0.377734113
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-d3p80-v2,,,0.2995673865
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4csd3,,,0.0927161095
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-bkfhd,,,0.3179356018
"tri([1,1'-biphenyl]-4-yl)methane (p-TBPM)",THF,263,365,0.55,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-692m1,,,0.9890808526
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-3ml48-v2,,,0.0487904379
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-08wcb-v2,,,0.7119152071
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2zvl8,,,0.1624188407
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-pp192,,,0.5379107236
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-lqhrx,,,0.0384106755
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-v3zgd,,,0.1373495536
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xvn92-v2,,,0.2587308628
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hqkm6,,,0.1557364191
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-b7kv6,,,0.2902535421
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-qhp1k,,,0.2949975401
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9m6nj,,,0.4152051243
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-d4lpr,,,0.4662972726
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-zc2vv,,,0.0355962531
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1s397,,,0.0897958407
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-977k6,,,0.9451318264
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-m3k16,,,0.8786722391
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-f7qnk,,,0.0100977537
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2j2p0,,,0.0138916285
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-hqwbs,,,0.2762159572
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-dp6kw,,,0.8258730895
"7,7-bis(n-butoxypropylamino)−8,8-dicyanoquinodimethane",chloroform,415,500,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-q804g,,,0.6175605827
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-949vs,,,0.905123939
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hq4xp,,,0.0351819792
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jqmbg,,,0.3922143667
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-mn61n,,,0.7968142172
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-lplgt,,,0.7006027962
BISX,THF,null,510,null,null,AIE-active rhodamine-based compound with cross-shaped six-membered structure,chemrxiv_10.26434_SLASH_chemrxiv-2023-1g9xr,,,0.7249729005
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-hg70c-v2,,,0.2218110748
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4hr3j,,,0.8586819835
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-pldr0-v3,,,0.5363313043
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hn6n1,,,0.9900723577
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-798dv-v2,,,0.7079806286
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vz4nq,,,0.9073806463
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-gzx7t,,,0.4006673316
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-v3q40,,,0.2240552723
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7h1sm,,,0.3909995675
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-f5tq3-v2,,,0.882522387
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jjxd1,,,0.3861223874
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-gbspt,,,0.268339714
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7357m,,,0.7016148225
Pm-BN,toluene,404,409,null,null,"ultra-narrow FWHM and high color purity, satisfying the latest Broadcast Service Television 2020 (BT.2020) standard for blue color",chemrxiv_10.26434_SLASH_chemrxiv-2024-t9h5w,,,0.9730878712
4-(di-p-tolylamino)benzonitrile,toluene,293,null,null,1.03 × 10^4 (393 nm),"The prompt fluorescence is observed as a weak high-energy shoulder of the steady-state emission, implying that at low temperature the main channel of deactivation of the singlet excited state is intersystem crossing (ISC) that leads to the population of the triplet state.",chemrxiv_10.26434_SLASH_chemrxiv-2022-sgszv,,,0.9138237096
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-8w6k6,,,0.7578476509
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-sv0cd,,,0.0037637472
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-j0qh7,,,0.4569350765
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9d6qq,,,0.8526978237
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cs31x,,,0.4015291741
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-swzp7,,,0.7241599474
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-qpdp3,,,0.3470802689
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-6j38m-v3,,,0.5890972449
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-n2cxn,,,0.1948101528
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zj8mz,,,0.2040478985
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-qv5bh,,,0.8973816591
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2kdbk-v4,,,0.8265931341
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vk5d3,,,0.168815315
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-gffb8,,,0.4554462251
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bgpkn-v2,,,0.2802722971
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-98j7g,,,0.1948186562
null,null,null,null,null,null,null,pubmed_11491452,,,0.7827654828
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dhl01,,,0.6555337305
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-n90rn,,,0.866252993
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zbhss,,,0.736709262
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-j1962,,,0.9109783373
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-m37q6-v2,,,0.3278057389
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-khqgj-v2,,,0.8226921211
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2kgfl-v2,,,0.7869594505
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-1r41c,,,0.5420168887
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-cm4hv,,,0.6665874629
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-4x475,,,0.4305333651
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-83hjj,,,0.1139660261
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-q0xtq,,,0.4884552178
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-lh8km,,,0.0614170679
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3mcc5-v2,,,0.8334568238
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-l0ckr-v2,,,0.1539561364
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cc0bl,,,0.9621520953
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-6vbvn,,,0.3606917891
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-znfw5,,,0.2678214849
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-x4ptf-v2,,,0.7618915201
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-cfjw4,,,0.8046759416
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bxxhh-v4,,,0.3959159283
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-8v8km,,,0.4669500985
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-8wvw0,,,0.2818080161
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dfv2d,,,0.6633225745
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0qn5p,,,0.930898807
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-ssv30,,,0.8440595316
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-69059,,,0.3516612882
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hd3r9,,,0.5609202241
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-cggfw,,,0.1718978337
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fp1lg,,,0.1698136774
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-mztk4,,,0.9825262271
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xdc31,,,0.5690972663
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-h481j,,,0.0748671575
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-g63m2-v2,,,0.5270470292
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jpmfq,,,0.0506396699
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-l4fwt,,,0.4638016776
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-26z3t,,,0.8047715563
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-d9rmq,,,0.6284558177
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jzd4r,,,0.0793804021
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-lpfs9,,,0.3114934664
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-28q5w,,,0.9125377047
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-57wf2,,,0.7006269377
GADIPY,null,null,null,null,null,No specific spectroscopic data provided in the text for extraction,chemrxiv_10.26434_SLASH_chemrxiv-2023-hcls5,,,0.8835103111
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-v8v53,,,0.2321891272
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-w50m1,,,0.91889051
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-w7b90-v2,,,0.3031025066
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-3v2zv,,,0.8040374503
T-JSiR640,sodium phosphate buffer (100 mM; pH 7.4),null,662,0.12,null,Fluorescence signal not affected by pH (range: 5.0-9.0),chemrxiv_10.26434_SLASH_chemrxiv-2023-k3r73,,,0.7632733197
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9g0fr-v3,,,0.7628828704
"1,4-Bis(2,3,5,6-tetrafluorophenyl)-1,4-bis(trifluoromethyl)buta-1,3-diene",cyclohexane,387,611,1,104 M−1⋅cm−1 (385 nm),"Highly emissive diradicaloid with large Stokes shift, exceptionally stable thermally, oxidatively, and photochemically",chemrxiv_10.26434_SLASH_chemrxiv-2023-q1xbv,,,0.6776357552
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-89dr5,,,0.8239694117
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jrf94-v2,,,0.8033464039
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-4mlfq,,,0.0431012232
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-4kzp1,,,0.6273868338
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4hksp,,,0.8663921177
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-mxmgl,,,0.2006814433
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-375jp,,,0.9924704272
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-0nlzl,,,0.800625413
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-g8x1b,,,0.0429142327
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-90x56,,,0.2463959777
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fmc1n,,,0.0712649066
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3rrhz,,,0.2089921678
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-kxj6s,,,0.8997587196
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-35js1,,,0.1580869467
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-mncv6,,,0.7505107359
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-m48l7,,,0.4228910783
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2j8mx-v2,,,0.5984514661
4-(4-Methylphenylthio)benzophenone,null,322.78,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-tm9x7-v2,,,0.2623352192
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-4lc1p-v2,,,0.8051681693
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-bkcrr,,,0.4563618496
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-7nsmz,,,0.9228759934
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2lmv8-v2,,,0.2596550854
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-v46r0,,,0.5747836377
"5-(10-Methyl-10H-phenothiazin-3-yl)-10,15,20-triphenylporphyrin Indium(III) complex",Dichloromethane (DCM),420,650,0.22,null,Central metal: Indium(III),pubmed_11575637,,,0.9940658968
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-tf4gb,,,0.3250145551
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hpt9x,,,0.1693997423
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-7h0sd,,,0.1379697004
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zs8h9-v2,,,0.6964142765
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-wzmvs,,,0.7432068421
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-w2klh,,,0.8488571357
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1rw6m,,,0.0429537108
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-z719d-v3,,,0.911906579
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-dwk5l,,,0.7527867106
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-17b15,,,0.9166992046
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-k1r4f,,,0.2888954696
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1skr0,,,0.3926687965
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-c9w7l,,,0.2120603886
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-v9jwh-v2,,,0.2492214935
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-36wg8,,,0.9610990128
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-llhdq,,,0.0087251773
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-8k18l,,,0.5379537742
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jm5l1-v2,,,0.8777108549
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fd1ch,,,0.2122478697
"Meso-phenyl-2,6-diethoxycarbonyl-BODIPY (1a)",null,503,516,null,null,No significant effect of ethoxycarbonyl substitution on optical characteristics,chemrxiv_10.26434_SLASH_chemrxiv-2023-5rk4p,,,0.9892309201
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-x6btc,,,0.131673225
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-j3c3g,,,0.7147984519
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-kxwvp,,,0.2668318385
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-k633r,,,0.8800088158
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-j2620,,,0.6935155336
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-gzxl1,,,0.5339053108
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-10mbv,,,0.9350070171
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-5mmvj,,,0.8654352564
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fdn3n,,,0.4931253798
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bwpx6,,,0.1077532044
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7cc6d,,,0.3309853487
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-547lt,,,0.919896723
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-c77p4,,,0.5606732548
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1lm95,,,0.9471177424
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1hl8v-v2,,,0.512297027
"naphtho[2,1-b:3,4-b']dithiophene",THF,377,null,0.25,3.78 × 10^4 (377 nm),α(OHex)Ph2 derivative shows minor perturbations of interior resonances far removed from the R-groups,chemrxiv_10.26434_SLASH_chemrxiv-2024-j4nzb,,,0.5750101267
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-wbpxb,,,0.118878149
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-rzlds,,,0.5441223648
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-f5gck,,,0.3644643028
7-Diethylamino-4-thiocoumarin-BAPTA,null,469,null,0.39,23009 (469 nm),Visible light-responsive system with high quantum yield for Ca2+ chelation,chemrxiv_10.26434_SLASH_chemrxiv-2024-zdlm7,,,0.1194668133
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9f4xc-v2,,,0.9380996928
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-s8nnj,,,0.9065698402
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pm2rp,,,0.9898216468
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-18x4t-v2,,,0.6337982605
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-klj7x-v2,,,0.9097286549
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-mbznv,,,0.5020713834
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-wg3ws,,,0.1316961697
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-d87l9,,,0.6925075487
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-zm0kr,,,0.4939905133
"4,4'-(Pyridine-2,6-diyl)diphenylamine",PVA,435,516,0.1,null,Optimal balance between radiative decay rate and H-bonding interactions,chemrxiv_10.26434_SLASH_chemrxiv-2023-4k751,,,0.3489728654
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-tbfns,,,0.1895957226
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-4f8pn,,,0.2979490589
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pc23m,,,0.8579541659
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-4k14h-v3,,,0.3732988613
